product_id,category_id,product_name,description,price,cost_price,weight_g,length_cm,height_cm,width_cm,stock_quantity,is_active,created_at
PROD001197,CAT0027,Smart Fragrances Shake,Talk herself southern purpose meeting citizen spend major situation organization imagine.,32.34,14.17,28908,78,37,48,382,True,2022-06-18T20:50:02
PROD001198,CAT0013,Smart Shoes Onto,Left low these imagine she authority buy turn appear this pull official character.,64.26,42.62,24789,54,33,80,77,True,2022-11-18T11:23:08
PROD001199,CAT0031,Smart Car Accessories Recent,Investment customer certain million together product parent over member six.,43.32,18.39,15046,87,46,58,486,True,2021-11-28T19:48:13
PROD001200,CAT0021,Smart Non-Fiction There,Defense father character step voice its traditional Mrs.,170.2,81.94,9441,57,37,47,256,True,2022-02-04T09:15:44
PROD001201,CAT0002,Premium Laptops Wind,Hold general perhaps hear kitchen hold leader agent their test TV loss per.,38.49,20.16,12937,98,36,23,151,True,2022-01-04T08:35:36
PROD001202,CAT0005,Essential Tablets Physical,Father vote door west purpose stand garden detail.,19.78,10.38,28245,33,45,69,42,True,2024-05-19T21:14:42
PROD001203,CAT0013,Premium Shoes Oil,Court step seven them already bill investment structure majority born away whatever music night news remember.,38.35,23.33,1007,36,3,68,412,True,2021-02-10T09:03:35
PROD001204,CAT0025,Smart Makeup Understand,Appear city strategy father media ask heavy figure crime environment hard population job your.,63.56,26.55,5491,5,8,40,274,True,2024-02-06T10:33:10
PROD001205,CAT0002,Pro Laptops Share,Now field movie number candidate former medical suffer remember trouble.,35.12,19.91,12718,98,19,78,106,True,2021-01-15T13:13:28
PROD001206,CAT0019,Pro Team Sports Middle,Hard field stop page support less this appear who character president leg partner.,34.77,18.06,19453,43,52,61,203,True,2022-05-13T15:01:53
PROD001207,CAT0010,Mini Lighting Member,Piece day listen within water author cut brother less yard lay book finish month wife life.,14.26,8.91,20786,26,26,42,176,True,2021-09-29T06:28:09
PROD001208,CAT0013,Ultra Shoes Democrat,House describe clear check whose into those forget sort remember else gas class.,14.95,8.66,4594,100,39,80,322,True,2020-02-05T06:10:48
PROD001209,CAT0014,Classic Watches Property,Card evening tend generation dark people physical language positive read card almost executive win.,6.15,3.19,8643,69,56,15,341,True,2023-07-09T01:06:16
PROD001210,CAT0025,Classic Makeup Choose,Collection whole particular store conference quality rule purpose high improve project across individual building under I.,270.29,166.39,15128,16,41,57,231,False,2020-03-20T10:59:47
PROD001211,CAT0027,Classic Fragrances Great,Various human behind get trial down hair need soon name argue when purpose anything hundred.,7.44,4.5,7396,32,23,33,307,True,2020-11-21T20:21:51
PROD001212,CAT0025,Essential Makeup All,Interest range seven lose something police could job always some safe task.,14.42,6.23,25781,78,3,19,205,True,2022-02-06T02:05:15
PROD001213,CAT0018,Premium Cycling Notice,True toward interesting early participant time management.,13.98,8.66,25000,15,14,33,118,True,2022-04-24T18:05:54
PROD001214,CAT0014,Smart Watches Certainly,Instead reduce box owner per through production laugh stock ask.,96.92,52.62,13788,66,44,31,489,True,2020-11-07T21:41:09
PROD001215,CAT0019,Classic Team Sports Bit,Cup according produce party body form industry among especially loss big current line.,23.24,9.61,17924,93,18,16,372,True,2020-08-09T01:58:56
PROD001216,CAT0028,Pro Action Figures Reduce,After debate meet then machine around control.,148.01,81.12,1285,14,18,74,46,True,2020-02-02T09:06:52
PROD001217,CAT0019,Smart Team Sports Area,Voice wait half present board myself wall often traditional arm foot cost.,14.76,8.46,19393,89,44,15,395,True,2022-08-25T22:53:26
PROD001218,CAT0011,Premium Men's Clothing Police,Certain capital get enter sort position election commercial similar company situation.,46.28,30.92,4982,72,37,58,436,True,2021-01-04T22:29:52
PROD001219,CAT0026,Premium Hair Care Win,Quality current account former price tree east admit hundred.,12.15,8.2,24560,14,58,10,126,True,2021-01-14T00:31:26
PROD001220,CAT0013,Smart Shoes Baby,Career word throw safe address effort power recently way enjoy.,434.49,207.4,10834,43,37,38,454,True,2020-07-05T03:29:26
PROD001221,CAT0014,Premium Watches Model,Activity plan message building air score travel return actually road.,7.96,3.95,13991,12,46,66,289,False,2020-10-25T18:49:58
PROD001222,CAT0032,Classic Motor Oil Open,Information herself month fund would cup point course drug question least father lay sit.,48.03,31.28,3316,31,60,74,195,True,2022-10-03T09:38:06
PROD001223,CAT0031,Smart Car Accessories Respond,Medical we animal cup work test daughter defense.,70.85,30.44,29009,16,52,68,59,True,2021-02-24T03:35:52
PROD001224,CAT0007,Essential Kitchen Appliances Season,Agency against art during return hear together skill both door writer produce.,54.41,31.28,27824,7,10,43,463,True,2020-01-14T09:14:08
PROD001225,CAT0011,Classic Men's Clothing Measure,Senior style wonder government try personal dog speech collection thought drop each product call item.,26.51,18.32,18257,88,7,42,47,True,2023-11-28T05:35:57
PROD001226,CAT0020,Ultra Fiction Books Trial,Collection structure cost campaign threat participant wall.,28.34,14.03,22895,14,51,32,496,True,2024-05-03T18:03:15
PROD001227,CAT0024,Essential Skincare Little,Pm less candidate page seat administration respond form suggest.,34.9,19.1,28236,59,14,14,122,True,2020-09-04T14:11:54
PROD001228,CAT0003,Ultra Headphones Available,Single notice painting summer enough action sing.,27.76,18.75,9934,83,9,53,62,True,2022-06-08T09:41:35
PROD001229,CAT0011,Pro Men's Clothing Parent,Goal life stuff nothing group here today great win want process serve kid.,105.28,49.99,3948,49,20,11,38,True,2020-09-13T00:16:34
PROD001230,CAT0022,Premium Children's Books Develop,Develop throughout certain night fear result blue.,469.95,218.69,13516,81,44,60,494,True,2023-04-22T03:20:54
PROD001231,CAT0005,Essential Tablets Off,Say design behavior drug stock share this position eye try perform.,16.96,8.85,26728,49,23,26,165,True,2024-03-23T15:40:49
PROD001232,CAT0020,Premium Fiction Books How,Couple sell other radio ok that make.,6.4,4.28,4602,86,25,41,249,True,2020-07-20T23:05:33
PROD001233,CAT0030,Classic Baby Toys Cover,College show green anyone stuff common ground.,29.79,17.13,23144,83,19,71,269,True,2023-01-20T00:37:54
PROD001234,CAT0028,Essential Action Figures Phone,Base would according relationship development point bring drop look feeling.,731.91,378.49,16653,77,40,33,29,True,2020-11-25T05:27:51
PROD001235,CAT0022,Essential Children's Books Minute,According direction goal information want including add save write majority.,12.62,6.69,21788,56,15,51,186,True,2022-07-09T09:31:51
PROD001236,CAT0010,Pro Lighting South,Us play foot leader each key history window else nature.,236.73,155.18,14738,86,48,16,233,True,2023-06-09T19:53:00
PROD001237,CAT0009,Essential Garden Tools Each,Behind chair account will gun hotel watch artist finally attorney father big operation night recognize final.,247.95,155.74,13324,51,3,38,195,True,2024-01-20T03:46:29
PROD001238,CAT0002,Premium Laptops Population,Drive sit result left method only thought send movie example society recently.,17.04,10.21,9685,88,60,40,56,True,2020-01-16T19:48:33
PROD001239,CAT0025,Ultra Makeup No,Happen pull maybe consumer nation friend attorney service any expert before environment never support.,65.55,36.23,28268,28,18,10,403,True,2023-10-14T19:32:55
PROD001240,CAT0007,Premium Kitchen Appliances Here,Technology happy note if music local all thank.,233.71,154.97,20961,57,28,74,306,True,2022-04-24T21:33:53
PROD001241,CAT0007,Classic Kitchen Appliances Central,Military address party road risk nature test natural evidence.,21.01,11.47,4661,5,32,57,86,True,2020-12-11T20:40:17
PROD001242,CAT0008,Mini Bedding Strategy,Property guy enter career song in music and international attorney.,25.94,13.11,21663,25,10,34,73,True,2021-07-16T06:56:37
PROD001243,CAT0012,Essential Women's Clothing Guess,Hope range wife team central rate item contain investment hair business program prevent campaign specific director.,16.48,9.34,481,73,19,65,167,True,2024-06-22T06:03:43
PROD001244,CAT0013,Classic Shoes Receive,Surface wish car exactly read fast up radio level thousand often enter.,9.8,4.97,19417,81,21,9,0,True,2020-05-01T05:04:26
PROD001245,CAT0018,Mini Cycling Under,Help last firm husband industry matter want marriage race instead receive.,15.19,8.14,3845,34,25,18,360,True,2022-02-04T03:34:21
PROD001246,CAT0023,Mini Textbooks Food,Participant as church air player lay point.,7.62,4.57,28000,45,14,45,495,True,2023-10-08T08:11:44
PROD001247,CAT0010,Smart Lighting Agency,Series blue investment fast apply shake simply certain ground senior however perform phone member.,34.5,15.5,17437,80,10,5,405,False,2022-06-17T17:24:29
PROD001248,CAT0008,Smart Bedding Admit,Similar movement such better modern must page hold.,13.14,7.78,11826,67,37,10,306,True,2024-06-16T14:30:10
PROD001249,CAT0016,Classic Fitness Equipment Wrong,Energy record Congress yet company certain in well interesting per economic news.,43.84,17.92,613,14,3,43,52,True,2022-10-20T11:57:35
PROD001250,CAT0016,Classic Fitness Equipment Step,Listen citizen significant fine certain back in kitchen sure.,5.12,2.51,10959,21,52,70,389,True,2022-03-26T23:38:06
PROD001251,CAT0019,Ultra Team Sports Development,Image follow rest in he fact threat however last line political morning free rich understand throughout.,49.26,26.64,26260,63,20,21,281,True,2020-09-21T02:14:31
PROD001252,CAT0015,Pro Bags When,Show per loss capital respond today morning kitchen.,90.04,36.63,24822,49,33,76,328,True,2020-03-18T11:28:24
PROD001253,CAT0015,Classic Bags Without,Current long Mr lay week check in simple return clearly history million doctor.,5.0,2.7,25383,19,44,23,49,True,2023-10-13T10:13:23
PROD001254,CAT0017,Pro Outdoor Gear Attorney,What rule develop final low hot animal window station way Mrs we.,51.88,35.24,26985,97,27,78,7,True,2022-10-28T06:46:11
PROD001255,CAT0021,Ultra Non-Fiction Seem,Loss pick onto thousand report impact scientist.,144.49,99.31,25748,52,39,78,156,True,2020-03-05T19:07:34
PROD001256,CAT0018,Smart Cycling Family,Political TV central gas TV board can quality.,7.76,3.54,71,58,40,60,290,True,2022-07-14T23:16:23
PROD001257,CAT0023,Classic Textbooks Baby,Produce base college speech minute garden talk whatever game single sound.,246.43,164.65,19964,74,29,6,193,True,2020-05-30T14:15:18
PROD001258,CAT0025,Ultra Makeup Enter,Fill my challenge article money risk water page she camera.,54.75,27.35,7933,34,30,39,190,True,2020-05-14T07:33:31
PROD001259,CAT0006,Pro Furniture Also,Attorney cover really avoid or sell perform small seven responsibility myself executive.,14.21,7.39,14604,58,7,33,214,True,2020-08-02T17:22:23
PROD001260,CAT0020,Classic Fiction Books Federal,Military good technology this career art action lot road.,30.97,17.85,1969,22,24,33,325,True,2022-05-21T00:37:34
PROD001261,CAT0013,Ultra Shoes Bad,Over long factor discuss your blood this poor doctor that fine.,64.71,35.18,20233,83,12,55,151,True,2023-11-29T15:33:27
PROD001262,CAT0032,Pro Motor Oil Court,Executive writer weight lead whom wonder charge ready bag push.,36.28,23.87,10637,6,36,41,345,True,2021-03-13T13:41:14
PROD001263,CAT0017,Essential Outdoor Gear Lot,Along class fire perform actually agency city line.,63.21,28.59,16836,5,51,9,140,True,2021-01-26T12:39:37
PROD001264,CAT0020,Essential Fiction Books Camera,Color also public eye administration know alone tonight even yeah goal bring serious part.,10.97,4.75,11256,36,57,55,307,True,2022-11-16T05:50:01
PROD001265,CAT0021,Mini Non-Fiction Somebody,Stock but worker sport return generation present I suffer happy drive new well evening protect player.,40.58,21.81,19217,8,26,27,427,True,2023-03-22T23:08:15
PROD001266,CAT0001,Pro Smartphones Ground,Expect food offer accept section us civil.,6.07,2.72,12138,62,5,35,390,True,2021-03-24T15:09:46
PROD001267,CAT0022,Essential Children's Books Hard,History stand place return star painting next sound more when.,28.98,17.47,11808,28,16,15,164,True,2021-03-08T18:55:22
PROD001268,CAT0025,Essential Makeup Many,Special available receive trip improve go eye will.,11.19,5.24,713,22,40,60,200,True,2020-10-08T15:02:47
PROD001269,CAT0029,Ultra Board Games Early,Wear begin center use seat join so floor lose they.,13.7,6.13,9732,25,40,22,424,True,2022-07-27T09:23:53
PROD001270,CAT0006,Classic Furniture Strategy,Today number pretty stuff evidence official parent become dream rule.,145.96,76.22,25251,27,59,20,183,True,2021-07-01T02:26:27
PROD001271,CAT0026,Pro Hair Care Draw,Onto break audience message respond claim leg keep sister either suggest our service reduce.,122.68,63.15,15609,5,27,33,64,True,2020-04-12T13:55:24
PROD001272,CAT0014,Pro Watches Front,Key such possible fact activity one child against general choice increase girl major although.,68.78,30.01,19264,25,34,10,154,True,2023-01-18T04:10:25
PROD001273,CAT0001,Premium Smartphones Onto,Technology front kitchen enter face avoid world money national candidate must Congress early produce.,8.93,4.07,13746,17,44,79,24,True,2022-01-13T15:56:23
PROD001274,CAT0016,Classic Fitness Equipment Gun,Hotel least early she wrong himself beyond long over.,22.65,10.5,7445,67,40,67,43,True,2020-01-07T09:43:45
PROD001275,CAT0004,Pro Cameras Organization,Executive set move beat apply however blue.,141.98,84.31,23273,79,43,48,220,True,2021-03-30T07:19:06
PROD001276,CAT0012,Ultra Women's Clothing Forward,Place spring goal left idea effort provide method media both process other loss six yes different.,39.25,25.61,23496,96,45,40,358,True,2024-05-16T07:46:14
PROD001277,CAT0024,Classic Skincare Child,Arm consider animal blue everything return own bring.,535.5,271.05,10178,5,48,62,296,False,2021-03-19T03:00:12
PROD001278,CAT0015,Mini Bags Idea,Give age why while memory own leg cover minute political public true either hospital action.,53.09,21.24,25597,49,48,32,69,True,2020-09-14T09:16:48
PROD001279,CAT0025,Ultra Makeup Know,Add interview determine doctor risk turn seven raise.,41.7,24.82,15302,73,51,14,145,True,2022-06-18T20:01:40
PROD001280,CAT0029,Mini Board Games Determine,Piece coach dream deep first quickly word let also partner senior first practice we table.,22.85,14.17,8080,61,2,20,314,True,2022-12-31T22:28:53
PROD001281,CAT0013,Smart Shoes Professional,Know animal pattern growth side social many main road thousand national sit likely couple act.,38.87,23.45,29948,18,60,15,343,True,2024-03-30T04:39:03
PROD001282,CAT0028,Smart Action Figures Produce,Stage me owner capital trouble hot interesting candidate free meet must.,27.58,19.05,14075,48,5,49,90,True,2023-07-22T23:05:08
PROD001283,CAT0005,Mini Tablets How,Keep may significant seven wind husband talk police it assume red section.,77.46,33.89,18907,25,37,16,420,True,2022-09-24T18:50:30
PROD001284,CAT0031,Ultra Car Accessories Whose,Account design baby result federal argue day next able government daughter good.,104.38,58.89,21748,14,53,12,79,True,2020-08-03T03:27:57
PROD001285,CAT0008,Smart Bedding Whose,Action growth mouth he couple reach fly.,12.89,6.67,17977,92,30,8,197,True,2024-01-24T13:05:33
PROD001286,CAT0028,Pro Action Figures Wait,Fall contain foreign attention trip tree young kid minute despite where son hope better miss.,6.7,3.09,4489,24,14,67,63,True,2021-04-27T12:55:44
PROD001287,CAT0005,Ultra Tablets Decade,Single local number wide whole his great project discuss.,5.0,3.3,26878,86,35,41,331,True,2023-07-10T12:25:15
PROD001288,CAT0015,Premium Bags Team,Change purpose imagine step couple reach appear service contain of ok election.,60.92,41.03,2773,41,56,24,310,True,2020-03-08T00:37:59
PROD001289,CAT0003,Smart Headphones Suffer,Attention us TV somebody risk nice meeting.,8.81,3.6,8072,63,55,48,395,True,2021-04-06T09:09:37
PROD001290,CAT0016,Premium Fitness Equipment Seat,Road door cost spring film small many financial doctor power fire great away wait news.,5.0,3.05,6838,23,18,60,176,True,2024-04-09T07:06:26
PROD001291,CAT0025,Pro Makeup Son,Free once represent themselves risk that may billion any child high society career raise always lead.,52.79,27.13,4205,66,50,73,365,True,2024-03-05T03:19:07
PROD001292,CAT0013,Ultra Shoes Great,Allow dark run police support left position fight sometimes be else century evidence decide word consumer.,659.58,422.42,13574,48,38,14,451,False,2021-10-15T09:47:55
PROD001293,CAT0009,Premium Garden Tools Group,Food mission hair trip for kitchen order detail major collection world account grow and work hotel.,32.88,13.56,25574,40,44,8,417,True,2023-01-02T00:59:10
PROD001294,CAT0011,Ultra Men's Clothing Sort,Society only body service which store successful first smile stand water sort.,90.58,55.26,9645,28,29,61,443,True,2021-11-15T12:55:11
PROD001295,CAT0024,Pro Skincare Involve,Subject let claim address article itself magazine newspaper six outside data create detail stage benefit thus.,36.53,15.31,16035,28,19,45,482,True,2022-02-12T07:51:40
PROD001296,CAT0032,Essential Motor Oil Cover,True with life response society behavior mother every manager oil admit change beyond support.,29.41,20.15,22091,55,22,54,314,True,2023-06-30T02:26:58
PROD001297,CAT0017,Classic Outdoor Gear Figure,Notice article while garden focus middle member.,99.77,55.74,9667,80,29,25,84,True,2022-06-13T17:16:32
PROD001298,CAT0024,Premium Skincare Game,Current body deep conference tend all discuss service early picture feeling tax half do.,23.38,15.18,10104,57,42,22,161,True,2023-07-08T00:04:17
PROD001299,CAT0009,Ultra Garden Tools Rich,Sing a win individual win student rate myself guess article report.,45.64,31.55,10764,54,36,47,439,True,2020-06-17T12:10:30
PROD001300,CAT0027,Mini Fragrances Worry,Person result cup attorney movie good TV.,48.72,30.68,14707,58,47,68,91,True,2021-12-19T23:33:22
PROD001301,CAT0021,Classic Non-Fiction Avoid,Candidate third you seat spend eye follow.,14.85,9.07,14495,79,51,32,131,True,2022-04-16T15:47:01
PROD001302,CAT0009,Classic Garden Tools Note,Nor she day whom coach trip so hot.,108.9,45.94,3662,43,29,52,461,True,2021-04-02T18:47:04
PROD001303,CAT0013,Ultra Shoes Audience,Color first ahead outside bad lot under Republican nor again who letter.,26.84,13.09,15171,75,56,5,146,True,2024-03-10T21:51:04
PROD001304,CAT0030,Pro Baby Toys School,Activity yeah contain follow stuff analysis visit.,13.37,8.79,12291,19,57,71,149,True,2020-06-10T08:53:39
PROD001305,CAT0030,Pro Baby Toys Teach,Four back rate sort population also outside concern suggest size determine thing red political.,63.04,25.67,21340,83,35,22,47,True,2021-03-23T10:46:51
PROD001306,CAT0016,Smart Fitness Equipment Memory,Less risk picture information anything grow pattern.,11.27,5.16,24007,24,46,12,474,True,2022-04-18T00:14:32
PROD001307,CAT0021,Ultra Non-Fiction War,Campaign day suffer some ten east audience believe rule foot me city.,34.25,14.36,16048,56,51,61,6,True,2023-06-18T11:49:55
PROD001308,CAT0015,Mini Bags Whole,Middle our large across it choose fact effort.,32.76,19.7,28325,71,29,30,2,True,2021-03-05T17:45:32
PROD001309,CAT0010,Mini Lighting Guy,How wall bank major during ahead must example.,121.88,49.74,1655,97,45,71,149,True,2022-04-13T22:58:40
PROD001310,CAT0009,Essential Garden Tools May,Follow business research song catch whose lay fact none visit research break none raise herself.,58.54,30.22,25387,74,15,31,385,True,2023-11-03T07:45:20
PROD001311,CAT0025,Mini Makeup Fall,Option truth agency care official first capital send party matter plant house.,32.14,13.08,16745,26,46,74,309,True,2020-09-23T13:15:43
PROD001312,CAT0014,Mini Watches List,Government subject thus couple player program detail wear chance.,88.35,45.44,11045,86,45,37,310,True,2023-09-13T01:57:12
PROD001313,CAT0009,Essential Garden Tools Talk,Side control central fly size with executive smile new deal of method statement.,175.61,71.51,13789,40,38,11,58,True,2021-03-28T06:35:08
PROD001314,CAT0017,Mini Outdoor Gear Likely,Tend style trade certain heavy with decide choice budget include account floor.,64.67,37.93,28465,16,60,77,476,True,2020-06-04T02:11:32
PROD001315,CAT0001,Essential Smartphones Something,Public head task assume another nor picture.,33.53,14.19,9610,55,9,65,176,True,2024-07-06T12:07:46
PROD001316,CAT0004,Premium Cameras Pressure,Start participant conference small yes fact party shake admit after factor help authority.,6.86,3.86,7152,72,48,70,295,True,2020-04-20T23:38:56
PROD001317,CAT0019,Premium Team Sports Her,Carry to check table human type once ground machine stage size fight.,9.22,4.39,2057,41,5,39,123,True,2023-06-14T08:42:54
PROD001318,CAT0025,Essential Makeup Recognize,Role economy enough off itself feeling tell moment story participant feeling pretty maybe hit into.,22.96,15.34,2535,92,15,47,97,True,2020-11-16T02:18:40
PROD001319,CAT0018,Pro Cycling Back,Term than know arm actually especially significant never.,15.94,8.84,15690,44,31,45,180,True,2021-09-04T07:43:21
PROD001320,CAT0003,Premium Headphones Take,Add before always their tree boy hard.,26.46,15.54,3428,56,35,45,195,True,2020-12-07T17:26:16
PROD001321,CAT0032,Ultra Motor Oil We,Left son control worker improve happen son church either exactly wide green way late.,35.44,23.12,18036,38,4,16,492,False,2020-04-25T13:57:52
PROD001322,CAT0010,Mini Lighting Future,Lead you mention best first he drop movement letter want wall.,62.53,41.68,29931,89,8,56,459,True,2021-09-26T10:41:52
PROD001323,CAT0031,Ultra Car Accessories Responsibility,Television card until matter market fast city claim sit.,30.43,18.58,3110,18,25,71,475,True,2024-05-26T09:05:22
PROD001324,CAT0028,Classic Action Figures Statement,Sea something activity blood focus usually computer capital perhaps serve card town enough beyond.,59.37,25.76,18769,65,54,54,224,True,2024-06-07T16:09:29
PROD001325,CAT0013,Pro Shoes Per,Responsibility foreign memory court theory audience member improve activity agent.,35.78,21.44,13610,13,32,10,368,True,2020-03-28T06:05:09
PROD001326,CAT0022,Classic Children's Books Senior,Body especially anything decade type woman east crime high along sort recently.,5.0,3.45,6845,52,14,37,182,True,2020-07-27T01:55:55
PROD001327,CAT0023,Ultra Textbooks Choose,Quickly cut author study seven include television.,10.73,5.65,23170,24,36,52,126,True,2022-01-13T20:06:30
PROD001328,CAT0016,Classic Fitness Equipment Itself,Value me into mother if water small remain television.,27.86,15.98,25296,70,12,41,81,True,2021-03-17T06:14:47
PROD001329,CAT0007,Mini Kitchen Appliances Most,Country within provide model specific seven ever huge.,7.76,4.19,23000,66,23,76,22,True,2022-10-23T01:17:25
PROD001330,CAT0018,Ultra Cycling Represent,Account great series group authority stuff product perform different visit cost.,68.03,46.17,18008,67,40,31,2,True,2021-09-20T19:34:23
PROD001331,CAT0001,Classic Smartphones Term,Authority speak throughout clear then according wide speak nor be like agreement offer reach cost maintain.,207.87,92.6,11222,31,12,64,91,True,2023-04-08T19:39:22
PROD001332,CAT0028,Mini Action Figures Race,Lead from many forget plant join however but.,142.95,82.59,21262,33,18,45,35,True,2020-07-09T05:38:25
PROD001333,CAT0011,Mini Men's Clothing Be,Majority save executive road financial generation help last Democrat thousand someone loss thus yes.,25.63,12.71,17019,52,21,59,54,False,2020-01-14T17:26:34
PROD001334,CAT0030,Premium Baby Toys Try,Month fall mouth democratic understand small bring white situation whether pattern hand maybe property first up.,198.12,127.88,17586,77,32,21,453,True,2020-01-25T18:29:30
PROD001335,CAT0030,Pro Baby Toys Garden,Hospital alone language recently what sure up base blue.,39.58,24.92,18254,96,56,26,486,True,2024-01-16T03:12:11
PROD001336,CAT0031,Smart Car Accessories Evidence,Two he marriage area rock green edge evidence decision plant offer down sport.,22.1,11.86,24811,19,9,69,149,True,2021-02-02T12:37:43
PROD001337,CAT0031,Ultra Car Accessories Knowledge,Between series effort control old if difference last total where almost give.,15.86,9.45,6551,5,51,12,4,True,2020-09-14T16:46:01
PROD001338,CAT0010,Mini Lighting Available,Step parent stage star quickly continue certainly key wear item.,23.04,9.72,4688,96,56,40,72,True,2022-06-20T19:54:20
PROD001339,CAT0032,Smart Motor Oil Have,Effort character recently beautiful value seem listen fast Congress draw night medical with watch series.,20.78,9.66,1748,49,49,66,434,True,2023-10-20T21:21:52
PROD001340,CAT0031,Classic Car Accessories Congress,Lot make customer TV agreement kind bring west movement environment movement final we certain simple what.,40.63,17.4,27385,96,59,59,478,True,2024-01-14T22:56:16
PROD001341,CAT0007,Smart Kitchen Appliances Example,Such role night couple long network short care look fact staff meet pretty seem near.,40.15,20.59,20035,60,24,56,206,True,2023-06-17T15:12:52
PROD001342,CAT0019,Classic Team Sports Capital,Check assume real program goal music station strategy chance reduce exist price anyone popular difference sure.,33.24,13.7,23755,92,26,72,437,True,2022-06-12T10:55:39
PROD001343,CAT0018,Classic Cycling Including,Among mention board blood big almost after represent market.,55.94,22.65,23426,51,11,25,479,True,2022-05-24T17:48:35
PROD001344,CAT0009,Ultra Garden Tools Reality,Discover federal any career rise leg about another true north low we pick indicate.,138.21,96.18,22402,96,25,30,399,True,2021-09-14T06:45:38
PROD001345,CAT0012,Premium Women's Clothing Dream,Institution often method assume appear town long ok prevent.,103.49,45.34,19037,14,50,38,124,False,2020-02-11T06:36:57
PROD001346,CAT0030,Smart Baby Toys Mission,Majority section eight rather his stock if nature them woman standard several must.,5.57,2.26,9372,66,44,36,215,True,2020-12-20T05:46:22
PROD001347,CAT0022,Smart Children's Books Few,Song entire carry game top run section memory fact government maybe next writer fall blood indicate.,5.0,2.74,19276,19,7,47,19,True,2020-10-25T19:54:15
PROD001348,CAT0003,Smart Headphones Usually,Management indeed way know will way gas commercial study.,101.61,42.75,27208,24,28,6,15,True,2021-02-22T00:47:55
PROD001349,CAT0026,Classic Hair Care Best,Stop yeah travel become character weight weight need military agency yeah Democrat for whether.,6.42,3.24,23569,31,44,38,432,True,2022-11-10T17:40:09
PROD001350,CAT0030,Mini Baby Toys Republican,Indicate read man machine ability happen wife measure student third contain true.,25.29,16.67,6711,33,22,41,259,True,2021-10-05T04:13:52
PROD001351,CAT0023,Premium Textbooks Eat,Computer fight deal pattern most mind listen treat forward glass someone.,8.13,4.45,19714,28,8,41,292,True,2020-10-10T15:03:07
PROD001352,CAT0017,Smart Outdoor Gear Indeed,Live while compare move the brother contain assume either.,5.0,2.58,16609,57,42,54,436,True,2022-01-15T20:33:16
PROD001353,CAT0010,Pro Lighting Security,Event want may else include get situation life soon attention role voice line lawyer court.,63.42,25.8,3052,68,46,22,418,True,2023-08-08T02:14:23
PROD001354,CAT0024,Classic Skincare Week,With agency believe tend put small itself particular various.,82.35,36.55,4702,44,27,73,170,True,2021-06-01T03:07:42
PROD001355,CAT0032,Essential Motor Oil Positive,Sing wonder single act ten create play grow dream ten picture race our dog.,16.58,9.96,135,10,53,9,352,True,2021-03-14T20:22:54
PROD001356,CAT0002,Smart Laptops Open,Wife pretty final artist eye wife hotel wide mission buy.,5.0,2.82,1676,16,21,53,404,True,2020-09-24T05:51:09
PROD001357,CAT0002,Essential Laptops General,Itself cover part sell anything provide line follow share take according continue.,17.19,9.76,9218,31,54,23,253,True,2023-05-29T18:12:39
PROD001358,CAT0013,Smart Shoes Structure,Fly news hotel military or decide each son local.,52.99,32.79,22858,97,14,35,163,True,2021-11-05T09:56:39
PROD001359,CAT0025,Mini Makeup Line,Natural require court station them opportunity some against save establish laugh win light.,5.61,3.25,27332,30,53,6,45,True,2020-06-25T16:07:07
PROD001360,CAT0003,Classic Headphones Wrong,Child agency the marriage lead why father yard way raise soldier type apply market.,41.27,23.8,26944,81,39,35,33,True,2024-06-06T19:38:34
PROD001361,CAT0008,Mini Bedding Number,West door body with modern last gas establish.,32.51,20.1,10198,73,4,27,269,True,2021-12-17T13:50:13
PROD001362,CAT0022,Essential Children's Books Himself,Treatment hospital tonight possible realize whose book military moment.,66.36,40.46,2162,47,36,28,319,True,2021-12-15T22:37:41
PROD001363,CAT0004,Smart Cameras Staff,For piece vote five base walk bank case while really office find institution could no seek.,38.23,25.88,7279,86,30,58,217,True,2023-07-21T01:52:33
PROD001364,CAT0026,Smart Hair Care Size,Why prove education just information or and level ago heart poor real form director.,10.3,4.65,860,70,52,15,71,False,2023-08-26T03:13:16
PROD001365,CAT0005,Mini Tablets Debate,Article but plant here owner scene mission small image fund artist employee top use.,139.2,70.25,24987,78,21,63,457,True,2022-03-07T17:09:03
PROD001366,CAT0030,Mini Baby Toys Involve,Involve nothing require occur general responsibility conference open site coach listen.,27.38,17.91,11436,96,16,14,424,True,2020-10-01T06:24:23
PROD001367,CAT0003,Smart Headphones Culture,Mr study ever far management special medical price specific agree east total.,32.05,22.24,18022,32,45,36,4,True,2023-09-06T04:45:04
PROD001368,CAT0032,Classic Motor Oil Kitchen,Address maintain least effect plant truth small.,10.81,7.34,14725,84,34,42,71,True,2021-01-22T17:09:52
PROD001369,CAT0020,Ultra Fiction Books Leave,Go high election series real fine fund office east mother mean nothing final national above.,19.45,8.6,19920,34,32,57,375,True,2020-03-30T10:06:48
PROD001370,CAT0007,Ultra Kitchen Appliances Cost,Program kitchen ever guy attention risk together.,11.45,5.97,14046,66,46,17,260,True,2023-05-21T22:36:39
PROD001371,CAT0009,Classic Garden Tools Hour,Full industry rather picture enough station discussion walk business successful nation drive start draw thank age.,26.91,16.08,26608,32,28,35,221,True,2023-01-15T19:44:42
