order_item_id,order_id,product_id,seller_id,quantity,unit_price,total_price
ITEM000019051,ORD00010719,PROD000536,SEL00103,1,33.73,33.73
ITEM000019052,ORD00010719,PROD000301,SEL00057,2,10.73,21.46
ITEM000019053,ORD00010719,PROD001439,SEL00020,2,57.6,115.2
ITEM000019054,ORD00010720,PROD001500,SEL00053,2,69.57,139.14
ITEM000019055,ORD00010720,PROD000986,SEL00071,3,7.15,21.45
ITEM000019056,ORD00010721,PROD000662,SEL00014,1,17.51,17.51
ITEM000019057,ORD00010722,PROD000100,SEL00197,3,23.08,69.24
ITEM000019058,ORD00010723,PROD000645,SEL00130,1,22.84,22.84
ITEM000019059,ORD00010724,PROD001313,SEL00069,2,165.66,331.32
ITEM000019060,ORD00010725,PROD000001,SEL00098,1,58.77,58.77
ITEM000019061,ORD00010726,PROD000245,SEL00087,3,8.17,24.51
ITEM000019062,ORD00010727,PROD000024,SEL00093,1,5.54,5.54
ITEM000019063,ORD00010727,PROD000272,SEL00181,1,5.47,5.47
ITEM000019064,ORD00010728,PROD000165,SEL00036,1,97.19,97.19
ITEM000019065,ORD00010729,PROD000297,SEL00197,1,101.02,101.02
ITEM000019066,ORD00010730,PROD000262,SEL00023,1,30.36,30.36
ITEM000019067,ORD00010731,PROD001327,SEL00130,1,10.17,10.17
ITEM000019068,ORD00010732,PROD000264,SEL00138,1,9.8,9.8
ITEM000019069,ORD00010732,PROD000909,SEL00094,1,62.74,62.74
ITEM000019070,ORD00010733,PROD000061,SEL00174,1,17.5,17.5
ITEM000019071,ORD00010734,PROD000139,SEL00183,1,82.8,82.8
ITEM000019072,ORD00010735,PROD000169,SEL00086,1,22.67,22.67
ITEM000019073,ORD00010736,PROD000044,SEL00009,2,22.26,44.52
ITEM000019074,ORD00010737,PROD000095,SEL00144,3,19.09,57.27
ITEM000019075,ORD00010738,PROD000332,SEL00198,2,11.2,22.4
ITEM000019076,ORD00010739,PROD000304,SEL00003,1,61.86,61.86
ITEM000019077,ORD00010739,PROD000395,SEL00032,2,124.01,248.02
ITEM000019078,ORD00010740,PROD000078,SEL00059,1,21.91,21.91
ITEM000019079,ORD00010741,PROD000059,SEL00179,2,47.56,95.12
ITEM000019080,ORD00010741,PROD000353,SEL00198,1,91.49,91.49
ITEM000019081,ORD00010741,PROD000009,SEL00018,1,16.89,16.89
ITEM000019082,ORD00010741,PROD000034,SEL00173,1,8.96,8.96
ITEM000019083,ORD00010742,PROD000002,SEL00191,1,29.13,29.13
ITEM000019084,ORD00010742,PROD000003,SEL00186,1,65.58,65.58
ITEM000019085,ORD00010742,PROD000031,SEL00021,4,14.96,59.84
ITEM000019086,ORD00010742,PROD000001,SEL00148,1,54.25,54.25
ITEM000019087,ORD00010743,PROD000032,SEL00076,1,284.81,284.81
ITEM000019088,ORD00010744,PROD000429,SEL00056,1,114.65,114.65
ITEM000019089,ORD00010745,PROD000003,SEL00103,1,67.38,67.38
ITEM000019090,ORD00010745,PROD000138,SEL00101,1,23.6,23.6
ITEM000019091,ORD00010745,PROD001141,SEL00157,1,20.57,20.57
ITEM000019092,ORD00010745,PROD000745,SEL00068,1,59.53,59.53
ITEM000019093,ORD00010746,PROD000055,SEL00094,1,97.01,97.01
ITEM000019094,ORD00010747,PROD001186,SEL00036,1,90.74,90.74
ITEM000019095,ORD00010747,PROD000066,SEL00058,2,170.35,340.7
ITEM000019096,ORD00010748,PROD000003,SEL00130,1,62.44,62.44
ITEM000019097,ORD00010749,PROD001474,SEL00112,1,33.23,33.23
ITEM000019098,ORD00010750,PROD000988,SEL00066,1,85.8,85.8
ITEM000019099,ORD00010751,PROD000165,SEL00058,1,103.29,103.29
ITEM000019100,ORD00010752,PROD000451,SEL00017,4,26.89,107.56
ITEM000019101,ORD00010753,PROD000461,SEL00139,1,323.79,323.79
ITEM000019102,ORD00010754,PROD000019,SEL00137,2,9.69,19.38
ITEM000019103,ORD00010755,PROD000020,SEL00165,3,5.53,16.59
ITEM000019104,ORD00010756,PROD000168,SEL00004,1,313.86,313.86
ITEM000019105,ORD00010756,PROD001136,SEL00023,3,96.69,290.07
ITEM000019106,ORD00010756,PROD000001,SEL00024,1,51.26,51.26
ITEM000019107,ORD00010757,PROD000721,SEL00102,3,48.26,144.78
ITEM000019108,ORD00010758,PROD000002,SEL00195,2,23.95,47.9
ITEM000019109,ORD00010758,PROD000177,SEL00077,3,29.27,87.81
ITEM000019110,ORD00010759,PROD000398,SEL00019,1,156.63,156.63
ITEM000019111,ORD00010759,PROD000492,SEL00005,1,203.94,203.94
ITEM000019112,ORD00010760,PROD000002,SEL00069,2,24.35,48.7
ITEM000019113,ORD00010761,PROD000123,SEL00067,3,157.83,473.49
ITEM000019114,ORD00010762,PROD000309,SEL00190,2,62.46,124.92
ITEM000019115,ORD00010762,PROD000003,SEL00159,1,73.25,73.25
ITEM000019116,ORD00010762,PROD000009,SEL00130,4,16.79,67.16
ITEM000019117,ORD00010762,PROD000446,SEL00002,4,76.79,307.16
ITEM000019118,ORD00010763,PROD000225,SEL00064,1,17.81,17.81
ITEM000019119,ORD00010764,PROD000013,SEL00038,1,44.77,44.77
ITEM000019120,ORD00010764,PROD000242,SEL00160,1,25.13,25.13
ITEM000019121,ORD00010765,PROD001140,SEL00094,1,73.92,73.92
ITEM000019122,ORD00010765,PROD000001,SEL00106,1,51.58,51.58
ITEM000019123,ORD00010765,PROD000406,SEL00165,1,62.86,62.86
ITEM000019124,ORD00010766,PROD000003,SEL00096,3,66.25,198.75
ITEM000019125,ORD00010766,PROD000001,SEL00176,1,54.63,54.63
ITEM000019126,ORD00010767,PROD000011,SEL00122,1,17.27,17.27
ITEM000019127,ORD00010768,PROD000127,SEL00083,1,9.28,9.28
ITEM000019128,ORD00010769,PROD000777,SEL00071,1,14.31,14.31
ITEM000019129,ORD00010770,PROD000045,SEL00028,1,5.0,5.0
ITEM000019130,ORD00010771,PROD000376,SEL00083,1,11.34,11.34
ITEM000019131,ORD00010772,PROD000118,SEL00152,2,8.42,16.84
ITEM000019132,ORD00010773,PROD000029,SEL00193,1,14.73,14.73
ITEM000019133,ORD00010774,PROD000216,SEL00091,1,80.06,80.06
ITEM000019134,ORD00010775,PROD000763,SEL00049,3,702.19,2106.57
ITEM000019135,ORD00010775,PROD000866,SEL00077,2,19.85,39.7
ITEM000019136,ORD00010775,PROD000910,SEL00076,3,377.66,1132.98
ITEM000019137,ORD00010776,PROD000071,SEL00098,1,45.69,45.69
ITEM000019138,ORD00010776,PROD000751,SEL00062,1,9.62,9.62
ITEM000019139,ORD00010777,PROD000023,SEL00003,2,35.01,70.02
ITEM000019140,ORD00010778,PROD000608,SEL00023,1,7.69,7.69
ITEM000019141,ORD00010779,PROD001279,SEL00049,1,41.2,41.2
ITEM000019142,ORD00010780,PROD000001,SEL00098,1,62.58,62.58
ITEM000019143,ORD00010781,PROD000141,SEL00063,2,45.27,90.54
ITEM000019144,ORD00010782,PROD000416,SEL00122,1,12.48,12.48
ITEM000019145,ORD00010783,PROD000524,SEL00029,1,67.83,67.83
ITEM000019146,ORD00010784,PROD000015,SEL00071,1,5.2,5.2
ITEM000019147,ORD00010784,PROD001378,SEL00107,1,120.99,120.99
ITEM000019148,ORD00010784,PROD000359,SEL00096,2,44.53,89.06
ITEM000019149,ORD00010784,PROD000013,SEL00196,1,41.13,41.13
ITEM000019150,ORD00010785,PROD000001,SEL00193,1,61.89,61.89
ITEM000019151,ORD00010785,PROD000723,SEL00064,1,6.88,6.88
ITEM000019152,ORD00010786,PROD000004,SEL00095,1,216.18,216.18
ITEM000019153,ORD00010786,PROD000010,SEL00008,3,61.87,185.61
ITEM000019154,ORD00010787,PROD000296,SEL00028,1,14.74,14.74
ITEM000019155,ORD00010788,PROD000340,SEL00082,2,15.18,30.36
ITEM000019156,ORD00010788,PROD000493,SEL00149,1,31.12,31.12
ITEM000019157,ORD00010788,PROD000105,SEL00182,1,25.49,25.49
ITEM000019158,ORD00010789,PROD000698,SEL00180,1,6.93,6.93
ITEM000019159,ORD00010790,PROD001387,SEL00147,2,144.95,289.9
ITEM000019160,ORD00010791,PROD000041,SEL00078,1,73.88,73.88
ITEM000019161,ORD00010791,PROD000527,SEL00167,1,4.78,4.78
ITEM000019162,ORD00010791,PROD001200,SEL00164,1,155.42,155.42
ITEM000019163,ORD00010792,PROD000491,SEL00084,2,30.04,60.08
ITEM000019164,ORD00010793,PROD000481,SEL00112,1,25.14,25.14
ITEM000019165,ORD00010793,PROD000026,SEL00084,1,33.77,33.77
ITEM000019166,ORD00010794,PROD000242,SEL00079,1,29.23,29.23
ITEM000019167,ORD00010794,PROD000278,SEL00088,1,14.46,14.46
ITEM000019168,ORD00010794,PROD000521,SEL00072,1,4.54,4.54
ITEM000019169,ORD00010794,PROD001486,SEL00011,2,90.85,181.7
ITEM000019170,ORD00010794,PROD000001,SEL00052,1,61.18,61.18
ITEM000019171,ORD00010795,PROD000003,SEL00176,2,74.24,148.48
ITEM000019172,ORD00010796,PROD000004,SEL00156,1,215.94,215.94
ITEM000019173,ORD00010796,PROD000619,SEL00095,1,54.04,54.04
ITEM000019174,ORD00010797,PROD000009,SEL00034,1,17.38,17.38
ITEM000019175,ORD00010797,PROD000371,SEL00096,1,32.58,32.58
ITEM000019176,ORD00010797,PROD000064,SEL00096,2,8.18,16.36
ITEM000019177,ORD00010798,PROD000157,SEL00068,1,295.45,295.45
ITEM000019178,ORD00010798,PROD000024,SEL00117,1,5.84,5.84
ITEM000019179,ORD00010798,PROD000975,SEL00135,2,16.6,33.2
ITEM000019180,ORD00010799,PROD000313,SEL00011,1,91.22,91.22
ITEM000019181,ORD00010799,PROD001263,SEL00178,1,65.34,65.34
ITEM000019182,ORD00010800,PROD000295,SEL00191,1,48.54,48.54
ITEM000019183,ORD00010800,PROD000008,SEL00145,1,79.81,79.81
ITEM000019184,ORD00010800,PROD000014,SEL00167,1,4.78,4.78
ITEM000019185,ORD00010800,PROD001451,SEL00089,1,49.17,49.17
ITEM000019186,ORD00010801,PROD000578,SEL00044,1,74.72,74.72
ITEM000019187,ORD00010802,PROD000002,SEL00028,4,27.69,110.76
ITEM000019188,ORD00010802,PROD000529,SEL00092,1,41.14,41.14
ITEM000019189,ORD00010802,PROD000118,SEL00009,1,6.94,6.94
ITEM000019190,ORD00010802,PROD000055,SEL00115,1,110.64,110.64
ITEM000019191,ORD00010803,PROD000012,SEL00111,2,18.29,36.58
ITEM000019192,ORD00010804,PROD000889,SEL00013,1,65.53,65.53
ITEM000019193,ORD00010804,PROD000003,SEL00027,1,70.75,70.75
ITEM000019194,ORD00010804,PROD000048,SEL00011,2,104.83,209.66
ITEM000019195,ORD00010804,PROD000055,SEL00152,3,101.7,305.1
ITEM000019196,ORD00010805,PROD000013,SEL00068,1,44.66,44.66
ITEM000019197,ORD00010805,PROD000209,SEL00046,1,58.68,58.68
ITEM000019198,ORD00010806,PROD000001,SEL00075,1,62.67,62.67
ITEM000019199,ORD00010807,PROD000053,SEL00157,2,14.26,28.52
ITEM000019200,ORD00010807,PROD001220,SEL00008,1,369.89,369.89
ITEM000019201,ORD00010807,PROD000057,SEL00147,1,10.38,10.38
ITEM000019202,ORD00010808,PROD000083,SEL00200,4,170.71,682.84
ITEM000019203,ORD00010809,PROD000172,SEL00013,1,11.41,11.41
ITEM000019204,ORD00010809,PROD000277,SEL00123,2,37.26,74.52
ITEM000019205,ORD00010809,PROD000795,SEL00004,1,8.89,8.89
ITEM000019206,ORD00010809,PROD000018,SEL00112,1,46.32,46.32
ITEM000019207,ORD00010810,PROD000994,SEL00130,1,12.65,12.65
ITEM000019208,ORD00010810,PROD000656,SEL00185,1,34.2,34.2
ITEM000019209,ORD00010811,PROD000571,SEL00003,3,31.39,94.17
ITEM000019210,ORD00010812,PROD000004,SEL00049,1,213.59,213.59
ITEM000019211,ORD00010813,PROD000001,SEL00059,1,54.53,54.53
ITEM000019212,ORD00010813,PROD000325,SEL00111,1,9.75,9.75
ITEM000019213,ORD00010813,PROD000965,SEL00046,1,27.98,27.98
ITEM000019214,ORD00010813,PROD000310,SEL00051,1,24.25,24.25
ITEM000019215,ORD00010814,PROD000023,SEL00166,2,37.03,74.06
ITEM000019216,ORD00010815,PROD000004,SEL00072,4,183.36,733.44
ITEM000019217,ORD00010816,PROD000520,SEL00022,1,85.02,85.02
ITEM000019218,ORD00010817,PROD000569,SEL00085,1,4.53,4.53
ITEM000019219,ORD00010817,PROD000015,SEL00148,4,4.64,18.56
ITEM000019220,ORD00010817,PROD000001,SEL00047,2,58.46,116.92
ITEM000019221,ORD00010818,PROD000115,SEL00104,3,26.09,78.27
ITEM000019222,ORD00010819,PROD000307,SEL00078,3,158.67,476.01
ITEM000019223,ORD00010819,PROD000534,SEL00047,1,7.38,7.38
ITEM000019224,ORD00010820,PROD000799,SEL00194,3,33.55,100.65
ITEM000019225,ORD00010821,PROD000351,SEL00125,1,43.91,43.91
ITEM000019226,ORD00010822,PROD000006,SEL00184,1,26.24,26.24
ITEM000019227,ORD00010822,PROD000484,SEL00071,2,36.09,72.18
ITEM000019228,ORD00010822,PROD001430,SEL00077,1,24.52,24.52
ITEM000019229,ORD00010823,PROD001113,SEL00005,2,92.58,185.16
ITEM000019230,ORD00010823,PROD000993,SEL00040,2,23.74,47.48
ITEM000019231,ORD00010824,PROD000053,SEL00182,2,15.36,30.72
ITEM000019232,ORD00010825,PROD000639,SEL00075,1,6.13,6.13
ITEM000019233,ORD00010825,PROD000925,SEL00185,1,131.64,131.64
ITEM000019234,ORD00010826,PROD000475,SEL00183,1,242.81,242.81
ITEM000019235,ORD00010827,PROD000034,SEL00196,2,9.32,18.64
ITEM000019236,ORD00010827,PROD001301,SEL00043,1,13.26,13.26
ITEM000019237,ORD00010828,PROD000151,SEL00093,2,45.49,90.98
ITEM000019238,ORD00010829,PROD000008,SEL00125,2,75.49,150.98
ITEM000019239,ORD00010830,PROD000006,SEL00001,2,23.59,47.18
ITEM000019240,ORD00010831,PROD000415,SEL00001,1,49.12,49.12
ITEM000019241,ORD00010831,PROD000139,SEL00028,1,87.19,87.19
ITEM000019242,ORD00010832,PROD000005,SEL00019,1,22.35,22.35
ITEM000019243,ORD00010833,PROD000613,SEL00094,1,41.92,41.92
ITEM000019244,ORD00010834,PROD000768,SEL00097,1,235.7,235.7
ITEM000019245,ORD00010834,PROD000578,SEL00155,1,77.56,77.56
ITEM000019246,ORD00010834,PROD000021,SEL00173,1,172.54,172.54
ITEM000019247,ORD00010834,PROD000499,SEL00061,1,12.09,12.09
ITEM000019248,ORD00010835,PROD000001,SEL00158,1,55.04,55.04
ITEM000019249,ORD00010836,PROD000054,SEL00095,1,61.73,61.73
ITEM000019250,ORD00010836,PROD000108,SEL00025,1,38.81,38.81
ITEM000019251,ORD00010837,PROD000875,SEL00183,1,32.65,32.65
ITEM000019252,ORD00010838,PROD000102,SEL00101,1,17.17,17.17
ITEM000019253,ORD00010839,PROD000001,SEL00175,1,51.26,51.26
ITEM000019254,ORD00010840,PROD000078,SEL00094,4,21.11,84.44
ITEM000019255,ORD00010840,PROD000199,SEL00145,1,36.86,36.86
ITEM000019256,ORD00010841,PROD001281,SEL00035,1,34.86,34.86
ITEM000019257,ORD00010842,PROD001249,SEL00011,1,42.97,42.97
ITEM000019258,ORD00010843,PROD000016,SEL00063,1,16.95,16.95
ITEM000019259,ORD00010843,PROD000017,SEL00172,2,8.59,17.18
ITEM000019260,ORD00010843,PROD000013,SEL00026,2,45.93,91.86
ITEM000019261,ORD00010844,PROD000739,SEL00116,1,254.92,254.92
ITEM000019262,ORD00010845,PROD000001,SEL00071,1,59.76,59.76
ITEM000019263,ORD00010846,PROD000008,SEL00017,2,84.32,168.64
ITEM000019264,ORD00010847,PROD000245,SEL00129,1,7.73,7.73
ITEM000019265,ORD00010848,PROD000033,SEL00160,1,33.02,33.02
ITEM000019266,ORD00010848,PROD000005,SEL00161,1,25.41,25.41
ITEM000019267,ORD00010848,PROD000083,SEL00190,2,186.17,372.34
ITEM000019268,ORD00010848,PROD000042,SEL00059,1,38.22,38.22
ITEM000019269,ORD00010849,PROD000213,SEL00161,1,88.65,88.65
ITEM000019270,ORD00010849,PROD001408,SEL00197,3,170.98,512.94
ITEM000019271,ORD00010850,PROD000008,SEL00068,1,73.12,73.12
ITEM000019272,ORD00010851,PROD000091,SEL00092,2,34.95,69.9
ITEM000019273,ORD00010851,PROD001214,SEL00002,1,90.02,90.02
ITEM000019274,ORD00010851,PROD001011,SEL00125,1,168.63,168.63
ITEM000019275,ORD00010851,PROD000105,SEL00187,1,28.59,28.59
ITEM000019276,ORD00010852,PROD000518,SEL00049,2,10.51,21.02
ITEM000019277,ORD00010853,PROD000004,SEL00042,1,214.55,214.55
ITEM000019278,ORD00010854,PROD000548,SEL00075,3,24.03,72.09
ITEM000019279,ORD00010855,PROD001381,SEL00188,1,64.27,64.27
ITEM000019280,ORD00010856,PROD000245,SEL00159,1,6.88,6.88
ITEM000019281,ORD00010857,PROD000199,SEL00168,1,31.84,31.84
ITEM000019282,ORD00010857,PROD000017,SEL00110,1,9.31,9.31
ITEM000019283,ORD00010858,PROD000391,SEL00174,1,9.88,9.88
ITEM000019284,ORD00010858,PROD000319,SEL00031,1,42.32,42.32
ITEM000019285,ORD00010858,PROD000424,SEL00062,3,97.96,293.88
ITEM000019286,ORD00010858,PROD000001,SEL00037,1,54.37,54.37
ITEM000019287,ORD00010859,PROD000259,SEL00072,1,56.5,56.5
ITEM000019288,ORD00010860,PROD000326,SEL00047,2,7.76,15.52
ITEM000019289,ORD00010861,PROD000022,SEL00030,1,21.72,21.72
ITEM000019290,ORD00010861,PROD000044,SEL00176,1,21.64,21.64
ITEM000019291,ORD00010862,PROD000546,SEL00144,1,12.01,12.01
ITEM000019292,ORD00010862,PROD000344,SEL00085,1,18.01,18.01
ITEM000019293,ORD00010862,PROD000908,SEL00118,2,70.51,141.02
ITEM000019294,ORD00010863,PROD000050,SEL00106,2,5.04,10.08
ITEM000019295,ORD00010863,PROD001137,SEL00138,2,143.74,287.48
ITEM000019296,ORD00010864,PROD000621,SEL00008,1,11.5,11.5
ITEM000019297,ORD00010864,PROD000106,SEL00187,1,51.86,51.86
ITEM000019298,ORD00010865,PROD000005,SEL00172,3,25.19,75.57
ITEM000019299,ORD00010866,PROD000036,SEL00088,1,7.14,7.14
ITEM000019300,ORD00010867,PROD001313,SEL00103,4,177.55,710.2
ITEM000019301,ORD00010868,PROD000057,SEL00133,2,10.6,21.2
ITEM000019302,ORD00010868,PROD000066,SEL00194,1,170.23,170.23
ITEM000019303,ORD00010869,PROD000018,SEL00102,1,42.82,42.82
ITEM000019304,ORD00010870,PROD000790,SEL00196,1,4.3,4.3
ITEM000019305,ORD00010871,PROD000042,SEL00044,1,39.48,39.48
ITEM000019306,ORD00010872,PROD000066,SEL00038,2,161.95,323.9
ITEM000019307,ORD00010873,PROD000120,SEL00072,1,72.2,72.2
ITEM000019308,ORD00010874,PROD000136,SEL00058,1,214.56,214.56
ITEM000019309,ORD00010875,PROD000118,SEL00105,1,7.62,7.62
ITEM000019310,ORD00010876,PROD000204,SEL00154,2,106.34,212.68
ITEM000019311,ORD00010877,PROD000812,SEL00043,1,17.35,17.35
ITEM000019312,ORD00010877,PROD000826,SEL00060,1,169.8,169.8
ITEM000019313,ORD00010878,PROD000765,SEL00187,3,127.21,381.63
ITEM000019314,ORD00010878,PROD000005,SEL00053,2,23.36,46.72
ITEM000019315,ORD00010878,PROD000769,SEL00090,1,15.45,15.45
ITEM000019316,ORD00010879,PROD000007,SEL00065,1,191.3,191.3
ITEM000019317,ORD00010879,PROD000008,SEL00077,1,82.76,82.76
ITEM000019318,ORD00010879,PROD001277,SEL00180,2,477.29,954.58
ITEM000019319,ORD00010879,PROD000826,SEL00019,1,161.19,161.19
ITEM000019320,ORD00010879,PROD000264,SEL00142,1,9.36,9.36
ITEM000019321,ORD00010880,PROD001005,SEL00195,1,71.61,71.61
ITEM000019322,ORD00010880,PROD001453,SEL00200,1,42.7,42.7
ITEM000019323,ORD00010881,PROD000351,SEL00099,1,49.37,49.37
ITEM000019324,ORD00010881,PROD000355,SEL00162,1,29.77,29.77
ITEM000019325,ORD00010882,PROD000648,SEL00186,1,32.15,32.15
ITEM000019326,ORD00010883,PROD000028,SEL00097,1,53.97,53.97
ITEM000019327,ORD00010884,PROD000014,SEL00015,3,4.58,13.74
ITEM000019328,ORD00010884,PROD000661,SEL00192,1,16.53,16.53
ITEM000019329,ORD00010885,PROD000074,SEL00185,2,200.52,401.04
ITEM000019330,ORD00010885,PROD000009,SEL00067,1,16.18,16.18
ITEM000019331,ORD00010885,PROD000059,SEL00004,2,44.26,88.52
ITEM000019332,ORD00010885,PROD000082,SEL00125,2,53.08,106.16
ITEM000019333,ORD00010885,PROD001348,SEL00144,1,99.3,99.3
ITEM000019334,ORD00010886,PROD000516,SEL00011,1,84.02,84.02
ITEM000019335,ORD00010887,PROD000236,SEL00100,1,63.85,63.85
ITEM000019336,ORD00010887,PROD001364,SEL00160,2,9.86,19.72
ITEM000019337,ORD00010888,PROD001104,SEL00075,1,29.08,29.08
ITEM000019338,ORD00010889,PROD000214,SEL00006,1,72.82,72.82
ITEM000019339,ORD00010890,PROD001114,SEL00114,2,54.18,108.36
ITEM000019340,ORD00010891,PROD000112,SEL00180,2,28.25,56.5
ITEM000019341,ORD00010892,PROD000028,SEL00027,2,50.22,100.44
ITEM000019342,ORD00010893,PROD000028,SEL00173,1,45.73,45.73
ITEM000019343,ORD00010894,PROD000443,SEL00082,1,4.67,4.67
ITEM000019344,ORD00010894,PROD000201,SEL00159,3,49.71,149.13
ITEM000019345,ORD00010895,PROD000437,SEL00082,1,240.39,240.39
ITEM000019346,ORD00010895,PROD000491,SEL00168,2,30.07,60.14
ITEM000019347,ORD00010896,PROD000001,SEL00188,4,57.15,228.6
ITEM000019348,ORD00010897,PROD000002,SEL00072,1,25.31,25.31
ITEM000019349,ORD00010898,PROD000239,SEL00016,1,12.89,12.89
ITEM000019350,ORD00010899,PROD000018,SEL00049,1,46.83,46.83
ITEM000019351,ORD00010900,PROD000388,SEL00159,2,301.67,603.34
ITEM000019352,ORD00010900,PROD000264,SEL00101,2,8.28,16.56
ITEM000019353,ORD00010901,PROD000312,SEL00033,1,114.76,114.76
ITEM000019354,ORD00010902,PROD000053,SEL00032,1,14.29,14.29
ITEM000019355,ORD00010903,PROD000401,SEL00046,1,5.07,5.07
ITEM000019356,ORD00010904,PROD000857,SEL00020,3,12.25,36.75
ITEM000019357,ORD00010904,PROD001492,SEL00089,2,738.04,1476.08
ITEM000019358,ORD00010905,PROD000885,SEL00042,2,66.53,133.06
ITEM000019359,ORD00010905,PROD000271,SEL00131,2,175.57,351.14
ITEM000019360,ORD00010906,PROD000019,SEL00045,1,11.15,11.15
ITEM000019361,ORD00010906,PROD000481,SEL00104,1,25.17,25.17
ITEM000019362,ORD00010906,PROD001236,SEL00100,1,214.49,214.49
ITEM000019363,ORD00010906,PROD000023,SEL00028,1,33.59,33.59
ITEM000019364,ORD00010907,PROD000035,SEL00093,1,90.7,90.7
ITEM000019365,ORD00010908,PROD000011,SEL00136,1,18.37,18.37
ITEM000019366,ORD00010908,PROD000604,SEL00155,3,174.84,524.52
ITEM000019367,ORD00010908,PROD000114,SEL00044,1,653.73,653.73
ITEM000019368,ORD00010908,PROD000003,SEL00034,1,67.4,67.4
ITEM000019369,ORD00010908,PROD001004,SEL00076,1,15.5,15.5
ITEM000019370,ORD00010909,PROD000271,SEL00053,1,161.25,161.25
ITEM000019371,ORD00010910,PROD000067,SEL00154,1,31.81,31.81
ITEM000019372,ORD00010910,PROD000074,SEL00073,2,191.71,383.42
ITEM000019373,ORD00010911,PROD000048,SEL00200,3,107.17,321.51
ITEM000019374,ORD00010912,PROD000155,SEL00136,3,43.78,131.34
ITEM000019375,ORD00010913,PROD000070,SEL00172,1,14.15,14.15
ITEM000019376,ORD00010913,PROD000258,SEL00007,1,12.99,12.99
ITEM000019377,ORD00010914,PROD000697,SEL00071,2,49.09,98.18
ITEM000019378,ORD00010915,PROD000467,SEL00197,1,70.62,70.62
ITEM000019379,ORD00010916,PROD000050,SEL00029,3,4.5,13.5
ITEM000019380,ORD00010916,PROD000234,SEL00049,1,13.56,13.56
ITEM000019381,ORD00010916,PROD000890,SEL00091,3,118.84,356.52
ITEM000019382,ORD00010916,PROD000003,SEL00035,1,70.91,70.91
ITEM000019383,ORD00010917,PROD000004,SEL00169,3,210.44,631.32
ITEM000019384,ORD00010917,PROD000269,SEL00020,1,19.48,19.48
ITEM000019385,ORD00010918,PROD000400,SEL00160,2,128.55,257.1
ITEM000019386,ORD00010918,PROD000023,SEL00178,1,34.57,34.57
ITEM000019387,ORD00010918,PROD000625,SEL00173,1,207.68,207.68
ITEM000019388,ORD00010918,PROD000413,SEL00077,1,4.98,4.98
ITEM000019389,ORD00010919,PROD001180,SEL00088,1,8.37,8.37
ITEM000019390,ORD00010919,PROD000014,SEL00053,2,4.99,9.98
ITEM000019391,ORD00010920,PROD000640,SEL00175,1,7.2,7.2
ITEM000019392,ORD00010921,PROD000004,SEL00183,2,185.04,370.08
ITEM000019393,ORD00010922,PROD000282,SEL00087,2,63.2,126.4
ITEM000019394,ORD00010922,PROD000264,SEL00149,1,8.61,8.61
ITEM000019395,ORD00010923,PROD000101,SEL00018,1,5.45,5.45
ITEM000019396,ORD00010923,PROD000904,SEL00183,4,153.81,615.24
ITEM000019397,ORD00010924,PROD000001,SEL00085,1,58.05,58.05
ITEM000019398,ORD00010925,PROD000223,SEL00187,1,79.21,79.21
ITEM000019399,ORD00010926,PROD000024,SEL00106,1,5.62,5.62
ITEM000019400,ORD00010927,PROD000621,SEL00184,1,12.81,12.81
ITEM000019401,ORD00010927,PROD000002,SEL00027,1,25.87,25.87
ITEM000019402,ORD00010927,PROD000863,SEL00026,4,209.76,839.04
ITEM000019403,ORD00010928,PROD000884,SEL00124,1,116.63,116.63
ITEM000019404,ORD00010928,PROD000867,SEL00068,4,41.51,166.04
ITEM000019405,ORD00010929,PROD000011,SEL00132,4,19.72,78.88
ITEM000019406,ORD00010930,PROD000385,SEL00145,1,12.09,12.09
ITEM000019407,ORD00010930,PROD000001,SEL00136,2,52.4,104.8
ITEM000019408,ORD00010930,PROD000915,SEL00164,1,29.06,29.06
ITEM000019409,ORD00010930,PROD000572,SEL00072,1,210.68,210.68
ITEM000019410,ORD00010930,PROD000237,SEL00004,1,4.45,4.45
ITEM000019411,ORD00010931,PROD000590,SEL00091,1,10.44,10.44
ITEM000019412,ORD00010931,PROD000005,SEL00169,1,25.04,25.04
ITEM000019413,ORD00010932,PROD000234,SEL00020,2,13.83,27.66
ITEM000019414,ORD00010932,PROD000048,SEL00083,2,117.42,234.84
ITEM000019415,ORD00010932,PROD001380,SEL00034,1,257.85,257.85
ITEM000019416,ORD00010932,PROD000945,SEL00054,1,271.44,271.44
ITEM000019417,ORD00010932,PROD000596,SEL00181,1,18.51,18.51
ITEM000019418,ORD00010933,PROD001220,SEL00055,1,432.52,432.52
ITEM000019419,ORD00010934,PROD000075,SEL00152,1,4.51,4.51
ITEM000019420,ORD00010934,PROD001096,SEL00126,1,31.33,31.33
ITEM000019421,ORD00010935,PROD000064,SEL00191,1,7.66,7.66
ITEM000019422,ORD00010936,PROD000595,SEL00114,1,106.13,106.13
ITEM000019423,ORD00010937,PROD000603,SEL00031,1,84.99,84.99
ITEM000019424,ORD00010937,PROD000001,SEL00132,1,53.04,53.04
ITEM000019425,ORD00010938,PROD000084,SEL00058,1,16.09,16.09
ITEM000019426,ORD00010939,PROD000001,SEL00149,1,61.8,61.8
ITEM000019427,ORD00010939,PROD001487,SEL00187,1,5.18,5.18
