order_id,customer_id,order_date,order_status,delivery_date,freight_value,estimated_delivery
ORD00010090,CUST0003342,2025-05-07T18:12:00,delivered,2025-05-20T18:12:00,13.07,2025-05-24T18:12:00
ORD00010091,CUST0004386,2026-07-08T01:08:14.589029,pending,,24.12,2026-07-16T01:08:14.589029
ORD00010092,CUST0004099,2024-07-08T01:08:14.589029,delivered,2024-07-13T01:08:14.589029,55.29,2024-07-13T01:08:14.589029
ORD00010093,CUST0001932,2024-07-08T01:08:14.589029,delivered,2024-07-11T01:08:14.589029,29.52,2024-07-21T01:08:14.589029
ORD00010094,CUST0004334,2025-05-13T17:52:00,processing,,39.63,2025-05-18T17:52:00
ORD00010095,CUST0003986,2024-07-08T01:08:14.589029,processing,,17.42,2024-07-19T01:08:14.589029
ORD00010096,CUST0004400,2025-08-07T06:30:00,cancelled,,34.38,2025-08-22T06:30:00
ORD00010097,CUST0003361,2026-06-11T13:35:00,delivered,2026-06-22T13:35:00,57.9,2026-06-25T13:35:00
ORD00010098,CUST0003736,2024-07-14T19:24:00,processing,,10.65,2024-07-31T19:24:00
ORD00010099,CUST0002696,2024-10-03T22:35:00,delivered,2024-10-06T22:35:00,56.78,2024-10-12T22:35:00
ORD00010100,CUST0004019,2024-08-20T17:11:00,delivered,2024-08-31T17:11:00,31.42,2024-09-08T17:11:00
ORD00010101,CUST0003005,2026-02-07T13:25:00,shipped,,52.85,2026-02-20T13:25:00
ORD00010102,CUST0000025,2026-07-08T01:08:14.589029,delivered,2026-07-16T01:08:14.589029,21.76,2026-07-17T01:08:14.589029
ORD00010103,CUST0003592,2026-07-08T01:08:14.589029,delivered,2026-07-14T01:08:14.589029,47.74,2026-07-14T01:08:14.589029
ORD00010104,CUST0002060,2025-07-08T16:47:00,delivered,2025-07-23T16:47:00,19.2,2025-07-18T16:47:00
ORD00010105,CUST0002328,2026-07-08T01:08:14.589029,delivered,2026-07-19T01:08:14.589029,30.19,2026-07-14T01:08:14.589029
ORD00010106,CUST0004788,2026-07-08T01:08:14.589029,delivered,2026-07-15T01:08:14.589029,21.98,2026-07-23T01:08:14.589029
ORD00010107,CUST0000225,2025-08-29T12:11:00,delivered,2025-09-13T12:11:00,15.69,2025-09-15T12:11:00
ORD00010108,CUST0002669,2024-07-08T01:08:14.589029,delivered,2024-07-20T01:08:14.589029,15.31,2024-07-22T01:08:14.589029
ORD00010109,CUST0003073,2025-05-25T20:41:00,processing,,13.98,2025-06-07T20:41:00
ORD00010110,CUST0003332,2026-02-08T17:36:00,delivered,2026-02-19T17:36:00,12.75,2026-02-22T17:36:00
ORD00010111,CUST0001927,2024-07-08T01:08:14.589029,delivered,2024-07-21T01:08:14.589029,18.52,2024-07-23T01:08:14.589029
ORD00010112,CUST0002256,2025-12-15T07:29:00,delivered,2025-12-24T07:29:00,30.5,2025-12-31T07:29:00
ORD00010113,CUST0003008,2026-07-08T01:08:14.589029,delivered,2026-07-14T01:08:14.589029,67.03,2026-07-26T01:08:14.589029
ORD00010114,CUST0003918,2024-09-13T14:30:00,delivered,2024-09-25T14:30:00,49.5,2024-10-03T14:30:00
ORD00010115,CUST0004665,2026-07-08T01:08:14.589029,delivered,2026-07-18T01:08:14.589029,9.85,2026-07-16T01:08:14.589029
ORD00010116,CUST0001137,2026-05-16T08:25:00,delivered,2026-05-25T08:25:00,51.16,2026-06-01T08:25:00
ORD00010117,CUST0004710,2026-07-08T01:08:14.589029,delivered,2026-07-19T01:08:14.589029,8.22,2026-07-17T01:08:14.589029
ORD00010118,CUST0004759,2025-02-11T22:49:00,delivered,2025-02-20T22:49:00,61.12,2025-02-23T22:49:00
ORD00010119,CUST0004285,2024-11-11T23:19:00,delivered,2024-11-24T23:19:00,13.95,2024-11-21T23:19:00
ORD00010120,CUST0002928,2026-07-08T01:08:14.589029,delivered,2026-07-23T01:08:14.589029,34.3,2026-07-16T01:08:14.589029
ORD00010121,CUST0000276,2025-07-06T19:43:00,delivered,2025-07-20T19:43:00,47.68,2025-07-12T19:43:00
ORD00010122,CUST0002670,2024-08-16T20:24:00,delivered,2024-08-20T20:24:00,27.9,2024-08-24T20:24:00
ORD00010123,CUST0003546,2024-11-16T08:01:00,delivered,2024-11-23T08:01:00,66.13,2024-12-06T08:01:00
ORD00010124,CUST0001657,2026-05-17T14:51:00,cancelled,,61.15,2026-05-31T14:51:00
ORD00010125,CUST0003902,2026-07-08T01:08:14.589029,shipped,,29.04,2026-07-27T01:08:14.589029
ORD00010126,CUST0000943,2026-07-08T01:08:14.589029,shipped,,48.9,2026-07-17T01:08:14.589029
ORD00010127,CUST0004021,2026-07-08T01:08:14.589029,delivered,2026-07-19T01:08:14.589029,69.53,2026-07-24T01:08:14.589029
ORD00010128,CUST0003588,2026-07-08T01:08:14.589029,delivered,2026-07-18T01:08:14.589029,67.89,2026-07-13T01:08:14.589029
ORD00010129,CUST0001789,2024-07-08T01:08:14.589029,pending,,51.8,2024-07-26T01:08:14.589029
ORD00010130,CUST0000675,2024-12-21T06:46:00,delivered,2024-12-28T06:46:00,28.95,2025-01-01T06:46:00
ORD00010131,CUST0002873,2024-12-17T15:10:00,shipped,,25.52,2024-12-24T15:10:00
ORD00010132,CUST0001667,2026-03-24T15:06:00,delivered,2026-03-31T15:06:00,5.08,2026-03-30T15:06:00
ORD00010133,CUST0003434,2026-01-19T21:23:00,delivered,2026-01-28T21:23:00,44.44,2026-02-07T21:23:00
ORD00010134,CUST0002542,2024-07-08T01:08:14.589029,cancelled,,57.57,2024-07-22T01:08:14.589029
ORD00010135,CUST0004842,2024-10-19T16:43:00,delivered,2024-10-22T16:43:00,31.22,2024-11-08T16:43:00
ORD00010136,CUST0001272,2026-07-08T01:08:14.589029,delivered,2026-07-14T01:08:14.589029,10.17,2026-07-14T01:08:14.589029
ORD00010137,CUST0001519,2026-02-18T23:18:00,delivered,2026-03-01T23:18:00,66.63,2026-02-27T23:18:00
ORD00010138,CUST0001576,2025-11-06T09:58:00,delivered,2025-11-19T09:58:00,18.24,2025-11-19T09:58:00
ORD00010139,CUST0002381,2025-01-26T16:25:00,processing,,44.25,2025-02-01T16:25:00
ORD00010140,CUST0001296,2026-07-08T01:08:14.589029,delivered,2026-07-16T01:08:14.589029,32.15,2026-07-27T01:08:14.589029
ORD00010141,CUST0001746,2025-02-05T13:59:00,delivered,2025-02-09T13:59:00,12.8,2025-02-14T13:59:00
ORD00010142,CUST0001754,2024-07-08T01:08:14.589029,cancelled,,37.72,2024-07-15T01:08:14.589029
ORD00010143,CUST0000641,2026-07-08T01:08:14.589029,delivered,2026-07-20T01:08:14.589029,45.25,2026-07-27T01:08:14.589029
ORD00010144,CUST0002275,2026-07-08T01:08:14.589029,shipped,,33.06,2026-07-16T01:08:14.589029
ORD00010145,CUST0000337,2025-03-24T08:37:00,delivered,2025-04-07T08:37:00,62.39,2025-04-13T08:37:00
ORD00010146,CUST0004062,2025-12-11T19:00:00,delivered,2025-12-24T19:00:00,19.07,2025-12-30T19:00:00
ORD00010147,CUST0000361,2026-07-08T01:08:14.589029,pending,,43.58,2026-07-22T01:08:14.589029
ORD00010148,CUST0000953,2025-11-03T23:58:00,pending,,55.78,2025-11-19T23:58:00
ORD00010149,CUST0002932,2026-07-08T01:08:14.589029,cancelled,,15.29,2026-07-25T01:08:14.589029
ORD00010150,CUST0000013,2024-09-08T08:58:00,delivered,2024-09-18T08:58:00,57.34,2024-09-17T08:58:00
ORD00010151,CUST0003918,2025-11-06T23:11:00,cancelled,,18.88,2025-11-12T23:11:00
ORD00010152,CUST0002315,2024-08-28T22:03:00,pending,,49.33,2024-09-04T22:03:00
ORD00010153,CUST0004885,2026-03-21T15:34:00,delivered,2026-03-31T15:34:00,37.43,2026-04-04T15:34:00
ORD00010154,CUST0001454,2026-07-08T01:08:14.589029,delivered,2026-07-12T01:08:14.589029,64.74,2026-07-21T01:08:14.589029
ORD00010155,CUST0002305,2026-01-04T14:49:00,delivered,2026-01-17T14:49:00,33.32,2026-01-17T14:49:00
ORD00010156,CUST0001262,2026-07-08T01:08:14.589029,processing,,11.13,2026-07-21T01:08:14.589029
ORD00010157,CUST0000819,2025-08-27T19:07:00,delivered,2025-09-04T19:07:00,18.3,2025-09-13T19:07:00
ORD00010158,CUST0001084,2025-01-04T23:59:00,delivered,2025-01-10T23:59:00,29.33,2025-01-16T23:59:00
ORD00010159,CUST0001199,2025-10-18T12:09:00,delivered,2025-10-25T12:09:00,35.92,2025-10-30T12:09:00
ORD00010160,CUST0004375,2026-06-30T23:44:00,delivered,2026-07-08T23:44:00,69.06,2026-07-12T23:44:00
ORD00010161,CUST0002089,2026-07-08T01:08:14.589029,delivered,2026-07-21T01:08:14.589029,27.97,2026-07-23T01:08:14.589029
ORD00010162,CUST0001673,2026-02-07T11:02:00,delivered,2026-02-20T11:02:00,71.48,2026-02-16T11:02:00
ORD00010163,CUST0002705,2024-07-08T01:08:14.589029,shipped,,31.61,2024-07-13T01:08:14.589029
ORD00010164,CUST0004114,2025-06-14T09:28:00,processing,,73.12,2025-06-28T09:28:00
ORD00010165,CUST0001755,2024-07-08T01:08:14.589029,delivered,2024-07-18T01:08:14.589029,29.28,2024-07-25T01:08:14.589029
ORD00010166,CUST0002596,2024-07-08T01:08:14.589029,delivered,2024-07-23T01:08:14.589029,53.45,2024-07-19T01:08:14.589029
ORD00010167,CUST0001682,2026-06-09T12:19:00,delivered,2026-06-12T12:19:00,73.97,2026-06-26T12:19:00
ORD00010168,CUST0003042,2026-02-26T12:45:00,delivered,2026-03-11T12:45:00,24.18,2026-03-08T12:45:00
ORD00010169,CUST0000286,2024-08-13T19:58:00,delivered,2024-08-21T19:58:00,26.21,2024-08-27T19:58:00
ORD00010170,CUST0004208,2024-07-08T01:08:14.589029,shipped,,49.26,2024-07-28T01:08:14.589029
ORD00010171,CUST0000920,2025-08-14T07:12:00,shipped,,50.4,2025-08-28T07:12:00
ORD00010172,CUST0002145,2024-09-19T21:23:00,delivered,2024-09-21T21:23:00,40.86,2024-09-30T21:23:00
ORD00010173,CUST0002090,2025-11-06T19:15:00,delivered,2025-11-10T19:15:00,74.99,2025-11-21T19:15:00
ORD00010174,CUST0000541,2025-05-22T14:36:00,shipped,,79.19,2025-05-27T14:36:00
ORD00010175,CUST0002311,2024-07-08T01:08:14.589029,delivered,2024-07-19T01:08:14.589029,6.85,2024-07-14T01:08:14.589029
ORD00010176,CUST0004005,2024-07-08T01:08:14.589029,shipped,,31.94,2024-07-21T01:08:14.589029
ORD00010177,CUST0001430,2026-07-08T01:08:14.589029,cancelled,,6.11,2026-07-13T01:08:14.589029
ORD00010178,CUST0004354,2025-09-28T13:27:00,delivered,2025-10-13T13:27:00,64.79,2025-10-18T13:27:00
ORD00010179,CUST0004864,2024-10-18T09:44:00,pending,,29.23,2024-10-30T09:44:00
ORD00010180,CUST0004719,2024-12-04T12:11:00,delivered,2024-12-18T12:11:00,6.17,2024-12-15T12:11:00
ORD00010181,CUST0002095,2024-10-13T07:25:00,delivered,2024-10-18T07:25:00,18.09,2024-11-02T07:25:00
ORD00010182,CUST0004848,2026-07-08T01:08:14.589029,delivered,2026-07-14T01:08:14.589029,8.25,2026-07-15T01:08:14.589029
ORD00010183,CUST0001822,2026-06-09T14:58:00,shipped,,49.77,2026-06-21T14:58:00
ORD00010184,CUST0002102,2026-07-08T01:08:14.589029,delivered,2026-07-21T01:08:14.589029,38.47,2026-07-26T01:08:14.589029
ORD00010185,CUST0001109,2025-02-27T09:33:00,processing,,13.43,2025-03-08T09:33:00
ORD00010186,CUST0002361,2025-06-12T21:15:00,delivered,2025-06-18T21:15:00,25.84,2025-06-18T21:15:00
ORD00010187,CUST0000836,2024-08-04T08:08:00,delivered,2024-08-12T08:08:00,45.53,2024-08-22T08:08:00
ORD00010188,CUST0001639,2025-09-19T21:29:00,delivered,2025-09-23T21:29:00,64.34,2025-09-26T21:29:00
ORD00010189,CUST0004270,2025-11-26T06:35:00,delivered,2025-11-28T06:35:00,28.06,2025-12-04T06:35:00
ORD00010190,CUST0003751,2024-07-08T01:08:14.589029,delivered,2024-07-18T01:08:14.589029,54.4,2024-07-28T01:08:14.589029
ORD00010191,CUST0002314,2026-07-08T01:08:14.589029,delivered,2026-07-14T01:08:14.589029,10.01,2026-07-28T01:08:14.589029
ORD00010192,CUST0000117,2026-01-03T07:50:00,shipped,,29.07,2026-01-11T07:50:00
ORD00010193,CUST0003712,2026-06-04T10:20:00,delivered,2026-06-12T10:20:00,7.77,2026-06-22T10:20:00
ORD00010194,CUST0002015,2025-02-04T11:56:00,shipped,,65.15,2025-02-11T11:56:00
ORD00010195,CUST0000356,2025-09-09T07:12:00,delivered,2025-09-11T07:12:00,72.67,2025-09-26T07:12:00
ORD00010196,CUST0003032,2024-07-08T01:08:14.589029,delivered,2024-07-13T01:08:14.589029,31.89,2024-07-23T01:08:14.589029
ORD00010197,CUST0000905,2024-08-14T17:11:00,delivered,2024-08-25T17:11:00,15.95,2024-08-19T17:11:00
ORD00010198,CUST0000930,2024-10-26T22:14:00,delivered,2024-10-29T22:14:00,5.49,2024-11-02T22:14:00
ORD00010199,CUST0003671,2024-07-08T01:08:14.589029,delivered,2024-07-23T01:08:14.589029,25.1,2024-07-24T01:08:14.589029
ORD00010200,CUST0001055,2025-07-02T14:38:00,delivered,2025-07-10T14:38:00,20.64,2025-07-16T14:38:00
ORD00010201,CUST0003946,2026-07-08T01:08:14.589029,processing,,41.64,2026-07-28T01:08:14.589029
ORD00010202,CUST0003686,2025-04-13T23:51:00,delivered,2025-04-20T23:51:00,74.09,2025-04-19T23:51:00
ORD00010203,CUST0001947,2026-07-08T01:08:14.589029,delivered,2026-07-22T01:08:14.589029,30.3,2026-07-25T01:08:14.589029
ORD00010204,CUST0002403,2024-07-08T01:08:14.589029,delivered,2024-07-18T01:08:14.589029,17.61,2024-07-24T01:08:14.589029
ORD00010205,CUST0001367,2024-07-08T01:08:14.589029,delivered,2024-07-14T01:08:14.589029,28.03,2024-07-26T01:08:14.589029
ORD00010206,CUST0004234,2026-07-08T01:08:14.589029,delivered,2026-07-21T01:08:14.589029,66.21,2026-07-22T01:08:14.589029
ORD00010207,CUST0003318,2025-12-31T15:04:00,delivered,2026-01-15T15:04:00,12.87,2026-01-05T15:04:00
ORD00010208,CUST0003676,2024-07-08T01:08:14.589029,shipped,,26.75,2024-07-21T01:08:14.589029
ORD00010209,CUST0003455,2025-07-18T22:14:00,delivered,2025-07-24T22:14:00,24.21,2025-07-25T22:14:00
ORD00010210,CUST0000875,2026-07-08T01:08:14.589029,delivered,2026-07-10T01:08:14.589029,25.97,2026-07-22T01:08:14.589029
ORD00010211,CUST0004000,2026-07-08T01:08:14.589029,delivered,2026-07-12T01:08:14.589029,47.85,2026-07-17T01:08:14.589029
ORD00010212,CUST0000058,2026-06-03T22:30:00,delivered,2026-06-06T22:30:00,67.6,2026-06-10T22:30:00
ORD00010213,CUST0000431,2026-05-24T17:03:00,shipped,,48.21,2026-05-31T17:03:00
ORD00010214,CUST0002305,2026-01-01T20:18:00,delivered,2026-01-06T20:18:00,29.58,2026-01-16T20:18:00
ORD00010215,CUST0001222,2025-04-17T18:33:00,processing,,59.76,2025-04-28T18:33:00
ORD00010216,CUST0002739,2026-03-17T07:57:00,delivered,2026-03-27T07:57:00,68.76,2026-03-31T07:57:00
ORD00010217,CUST0002794,2024-11-22T19:33:00,pending,,43.26,2024-11-28T19:33:00
ORD00010218,CUST0000299,2026-01-08T22:21:00,delivered,2026-01-20T22:21:00,17.09,2026-01-15T22:21:00
ORD00010219,CUST0000156,2024-11-21T11:10:00,delivered,2024-12-03T11:10:00,22.47,2024-12-03T11:10:00
ORD00010220,CUST0002523,2026-07-08T01:08:14.589029,processing,,69.48,2026-07-28T01:08:14.589029
ORD00010221,CUST0002011,2025-07-06T22:00:00,delivered,2025-07-17T22:00:00,49.76,2025-07-16T22:00:00
ORD00010222,CUST0001379,2026-07-08T01:08:14.589029,cancelled,,13.94,2026-07-26T01:08:14.589029
ORD00010223,CUST0003140,2026-07-08T01:08:14.589029,delivered,2026-07-18T01:08:14.589029,7.27,2026-07-14T01:08:14.589029
ORD00010224,CUST0004932,2025-10-09T07:22:00,delivered,2025-10-15T07:22:00,60.11,2025-10-22T07:22:00
ORD00010225,CUST0002434,2024-07-08T01:08:14.589029,delivered,2024-07-11T01:08:14.589029,5.39,2024-07-14T01:08:14.589029
ORD00010226,CUST0003077,2026-07-08T01:08:14.589029,delivered,2026-07-10T01:08:14.589029,39.66,2026-07-23T01:08:14.589029
ORD00010227,CUST0003045,2025-05-13T19:30:00,delivered,2025-05-15T19:30:00,5.24,2025-05-21T19:30:00
ORD00010228,CUST0004594,2024-09-20T14:23:00,delivered,2024-09-27T14:23:00,7.1,2024-10-02T14:23:00
ORD00010229,CUST0004558,2026-06-14T14:52:00,delivered,2026-06-23T14:52:00,24.53,2026-06-30T14:52:00
ORD00010230,CUST0002217,2026-07-08T01:08:14.589029,shipped,,40.31,2026-07-21T01:08:14.589029
ORD00010231,CUST0004855,2024-10-22T07:11:00,cancelled,,41.84,2024-11-10T07:11:00
ORD00010232,CUST0003174,2025-01-09T20:54:00,delivered,2025-01-23T20:54:00,53.53,2025-01-16T20:54:00
ORD00010233,CUST0000040,2026-04-30T23:22:00,delivered,2026-05-14T23:22:00,62.28,2026-05-13T23:22:00
ORD00010234,CUST0003299,2026-07-08T01:08:14.589029,delivered,2026-07-20T01:08:14.589029,79.1,2026-07-13T01:08:14.589029
ORD00010235,CUST0001346,2025-11-10T17:25:00,shipped,,77.08,2025-11-15T17:25:00
ORD00010236,CUST0002128,2025-10-09T07:03:00,delivered,2025-10-14T07:03:00,65.88,2025-10-21T07:03:00
ORD00010237,CUST0001100,2025-11-05T14:50:00,delivered,2025-11-20T14:50:00,44.55,2025-11-18T14:50:00
ORD00010238,CUST0003878,2024-09-19T08:16:00,delivered,2024-09-26T08:16:00,23.46,2024-10-04T08:16:00
ORD00010239,CUST0002254,2026-02-23T07:21:00,processing,,38.34,2026-03-09T07:21:00
ORD00010240,CUST0004180,2026-04-29T15:18:00,delivered,2026-05-05T15:18:00,56.4,2026-05-06T15:18:00
ORD00010241,CUST0003911,2026-05-28T08:26:00,delivered,2026-05-31T08:26:00,48.49,2026-06-04T08:26:00
ORD00010242,CUST0000206,2025-06-06T11:18:00,delivered,2025-06-09T11:18:00,70.21,2025-06-11T11:18:00
ORD00010243,CUST0000855,2024-07-08T01:08:14.589029,delivered,2024-07-17T01:08:14.589029,22.24,2024-07-28T01:08:14.589029
ORD00010244,CUST0002730,2026-07-08T01:08:14.589029,delivered,2026-07-16T01:08:14.589029,51.16,2026-07-24T01:08:14.589029
ORD00010245,CUST0004357,2025-06-27T09:49:00,delivered,2025-07-04T09:49:00,40.16,2025-07-07T09:49:00
ORD00010246,CUST0000576,2025-12-31T16:40:00,delivered,2026-01-07T16:40:00,75.11,2026-01-14T16:40:00
ORD00010247,CUST0000438,2026-07-08T01:08:14.589029,delivered,2026-07-12T01:08:14.589029,31.8,2026-07-28T01:08:14.589029
ORD00010248,CUST0003002,2026-01-24T08:33:00,delivered,2026-02-08T08:33:00,35.58,2026-01-30T08:33:00
ORD00010249,CUST0000895,2025-03-21T19:24:00,delivered,2025-04-04T19:24:00,62.77,2025-04-10T19:24:00
ORD00010250,CUST0002362,2025-05-31T19:13:00,delivered,2025-06-12T19:13:00,65.83,2025-06-09T19:13:00
ORD00010251,CUST0002659,2026-02-21T08:31:00,shipped,,69.24,2026-03-13T08:31:00
ORD00010252,CUST0000873,2025-05-30T11:59:00,processing,,33.39,2025-06-19T11:59:00
ORD00010253,CUST0001993,2024-09-02T18:48:00,delivered,2024-09-13T18:48:00,62.03,2024-09-12T18:48:00
ORD00010254,CUST0002700,2026-07-08T01:08:14.589029,delivered,2026-07-13T01:08:14.589029,11.29,2026-07-14T01:08:14.589029
ORD00010255,CUST0003378,2026-01-16T18:21:00,delivered,2026-01-24T18:21:00,62.1,2026-01-24T18:21:00
ORD00010256,CUST0002491,2026-04-11T22:11:00,delivered,2026-04-18T22:11:00,62.17,2026-04-30T22:11:00
ORD00010257,CUST0002150,2026-03-09T10:31:00,delivered,2026-03-12T10:31:00,33.21,2026-03-19T10:31:00
ORD00010258,CUST0000767,2026-07-08T01:08:14.589029,shipped,,5.75,2026-07-20T01:08:14.589029
ORD00010259,CUST0001705,2024-07-08T01:08:14.589029,delivered,2024-07-15T01:08:14.589029,28.0,2024-07-27T01:08:14.589029
ORD00010260,CUST0000680,2025-03-06T23:09:00,delivered,2025-03-09T23:09:00,33.49,2025-03-23T23:09:00
ORD00010261,CUST0004404,2026-06-20T08:23:00,delivered,2026-06-24T08:23:00,31.65,2026-06-30T08:23:00
ORD00010262,CUST0004769,2026-07-08T01:08:14.589029,delivered,2026-07-22T01:08:14.589029,49.89,2026-07-17T01:08:14.589029
ORD00010263,CUST0003233,2026-06-06T20:27:00,processing,,5.85,2026-06-16T20:27:00
ORD00010264,CUST0000610,2026-02-14T10:17:00,delivered,2026-02-25T10:17:00,70.8,2026-02-20T10:17:00
ORD00010265,CUST0000885,2024-11-05T08:35:00,delivered,2024-11-17T08:35:00,7.37,2024-11-12T08:35:00
ORD00010266,CUST0001166,2025-12-05T17:12:00,delivered,2025-12-07T17:12:00,68.04,2025-12-21T17:12:00
ORD00010267,CUST0004411,2024-09-04T17:34:00,pending,,34.35,2024-09-22T17:34:00
ORD00010268,CUST0003893,2024-10-17T21:56:00,delivered,2024-10-20T21:56:00,26.25,2024-10-26T21:56:00
ORD00010269,CUST0002908,2026-07-08T01:08:14.589029,delivered,2026-07-13T01:08:14.589029,66.28,2026-07-15T01:08:14.589029
ORD00010270,CUST0002757,2026-07-08T01:08:14.589029,cancelled,,72.05,2026-07-26T01:08:14.589029
ORD00010271,CUST0004225,2025-09-08T11:34:00,delivered,2025-09-19T11:34:00,5.2,2025-09-19T11:34:00
ORD00010272,CUST0002566,2026-05-07T15:03:00,delivered,2026-05-17T15:03:00,8.0,2026-05-20T15:03:00
ORD00010273,CUST0003901,2024-07-08T01:08:14.589029,delivered,2024-07-22T01:08:14.589029,72.56,2024-07-25T01:08:14.589029
ORD00010274,CUST0000128,2025-10-17T09:29:00,cancelled,,74.14,2025-10-27T09:29:00
ORD00010275,CUST0001746,2024-10-13T20:10:00,delivered,2024-10-26T20:10:00,69.17,2024-11-02T20:10:00
ORD00010276,CUST0001136,2026-07-08T01:08:14.589029,processing,,54.37,2026-07-19T01:08:14.589029
ORD00010277,CUST0004283,2024-08-20T11:22:00,delivered,2024-08-29T11:22:00,72.39,2024-09-06T11:22:00
ORD00010278,CUST0001972,2024-07-16T07:41:00,delivered,2024-07-21T07:41:00,72.73,2024-07-24T07:41:00
ORD00010279,CUST0001632,2025-08-27T06:23:00,delivered,2025-09-03T06:23:00,25.27,2025-09-07T06:23:00
ORD00010280,CUST0000718,2025-07-06T14:04:00,delivered,2025-07-13T14:04:00,10.04,2025-07-21T14:04:00
ORD00010281,CUST0003061,2024-08-25T13:31:00,delivered,2024-09-09T13:31:00,24.01,2024-09-01T13:31:00
ORD00010282,CUST0004511,2026-03-05T10:06:00,delivered,2026-03-09T10:06:00,34.44,2026-03-14T10:06:00
ORD00010283,CUST0000145,2025-01-07T21:02:00,delivered,2025-01-22T21:02:00,27.88,2025-01-27T21:02:00
ORD00010284,CUST0002744,2024-07-08T01:08:14.589029,delivered,2024-07-17T01:08:14.589029,33.79,2024-07-19T01:08:14.589029
ORD00010285,CUST0004096,2026-07-08T01:08:14.589029,shipped,,56.03,2026-07-20T01:08:14.589029
ORD00010286,CUST0001673,2024-07-08T01:08:14.589029,delivered,2024-07-14T01:08:14.589029,29.08,2024-07-15T01:08:14.589029
ORD00010287,CUST0000770,2025-03-27T22:19:00,delivered,2025-04-06T22:19:00,78.96,2025-04-16T22:19:00
ORD00010288,CUST0003749,2025-05-18T12:52:00,processing,,23.96,2025-05-28T12:52:00
ORD00010289,CUST0002866,2025-06-03T20:00:00,delivered,2025-06-18T20:00:00,18.57,2025-06-10T20:00:00
ORD00010290,CUST0002337,2024-07-08T01:08:14.589029,delivered,2024-07-18T01:08:14.589029,59.06,2024-07-21T01:08:14.589029
ORD00010291,CUST0004430,2025-11-28T13:00:00,delivered,2025-12-04T13:00:00,19.73,2025-12-12T13:00:00
ORD00010292,CUST0001557,2026-07-05T18:05:00,shipped,,64.99,2026-07-20T18:05:00
ORD00010293,CUST0000171,2024-07-08T01:08:14.589029,delivered,2024-07-15T01:08:14.589029,68.24,2024-07-24T01:08:14.589029
ORD00010294,CUST0000276,2024-10-18T13:49:00,processing,,20.07,2024-11-06T13:49:00
ORD00010295,CUST0004683,2026-07-08T01:08:14.589029,delivered,2026-07-12T01:08:14.589029,60.98,2026-07-19T01:08:14.589029
ORD00010296,CUST0003542,2026-02-17T12:45:00,delivered,2026-02-26T12:45:00,14.46,2026-02-22T12:45:00
ORD00010297,CUST0002820,2026-02-26T06:31:00,delivered,2026-03-05T06:31:00,23.19,2026-03-04T06:31:00
ORD00010298,CUST0000987,2025-01-06T08:42:00,delivered,2025-01-17T08:42:00,51.63,2025-01-12T08:42:00
ORD00010299,CUST0003971,2026-07-08T01:08:14.589029,processing,,74.39,2026-07-13T01:08:14.589029
ORD00010300,CUST0003080,2024-07-08T01:08:14.589029,shipped,,16.68,2024-07-27T01:08:14.589029
ORD00010301,CUST0004065,2025-12-20T21:10:00,delivered,2025-12-24T21:10:00,56.15,2025-12-30T21:10:00
ORD00010302,CUST0004294,2024-07-08T01:08:14.589029,delivered,2024-07-18T01:08:14.589029,61.68,2024-07-24T01:08:14.589029
ORD00010303,CUST0002645,2026-07-08T01:08:14.589029,delivered,2026-07-20T01:08:14.589029,73.45,2026-07-23T01:08:14.589029
ORD00010304,CUST0003199,2024-07-08T01:08:14.589029,delivered,2024-07-23T01:08:14.589029,74.63,2024-07-19T01:08:14.589029
ORD00010305,CUST0002926,2025-10-20T23:32:00,delivered,2025-10-22T23:32:00,27.91,2025-11-04T23:32:00
ORD00010306,CUST0000953,2025-12-11T13:39:00,delivered,2025-12-26T13:39:00,53.69,2025-12-28T13:39:00
ORD00010307,CUST0001028,2025-02-20T15:29:00,processing,,63.32,2025-03-06T15:29:00
ORD00010308,CUST0002483,2026-07-08T01:08:14.589029,delivered,2026-07-15T01:08:14.589029,46.68,2026-07-15T01:08:14.589029
ORD00010309,CUST0004295,2026-07-08T01:08:14.589029,delivered,2026-07-12T01:08:14.589029,61.28,2026-07-23T01:08:14.589029
ORD00010310,CUST0002288,2026-07-08T01:08:14.589029,delivered,2026-07-21T01:08:14.589029,75.13,2026-07-19T01:08:14.589029
ORD00010311,CUST0002393,2025-03-10T17:11:00,delivered,2025-03-18T17:11:00,36.73,2025-03-18T17:11:00
ORD00010312,CUST0001432,2026-03-05T12:11:00,delivered,2026-03-19T12:11:00,74.1,2026-03-12T12:11:00
ORD00010313,CUST0002035,2024-11-19T08:33:00,delivered,2024-12-04T08:33:00,26.33,2024-12-03T08:33:00
ORD00010314,CUST0001615,2026-02-01T09:35:00,delivered,2026-02-12T09:35:00,50.32,2026-02-15T09:35:00
ORD00010315,CUST0001578,2024-10-06T13:51:00,delivered,2024-10-08T13:51:00,21.56,2024-10-19T13:51:00
ORD00010316,CUST0001073,2025-07-29T07:15:00,delivered,2025-08-08T07:15:00,69.47,2025-08-03T07:15:00
ORD00010317,CUST0003436,2026-07-08T01:08:14.589029,delivered,2026-07-11T01:08:14.589029,26.42,2026-07-24T01:08:14.589029
ORD00010318,CUST0004224,2024-12-03T18:31:00,cancelled,,54.18,2024-12-19T18:31:00
ORD00010319,CUST0000818,2024-10-06T17:32:00,delivered,2024-10-13T17:32:00,74.57,2024-10-11T17:32:00
